boy_toy;boy_toy;music_classic;boy_toy;sport_stuff;music_rap;sport_stuff;books;books;hightec;hightec;books;music_pop;movies;music_pop;hightec;makup_beauty;music_rap;makup_beauty;gardening;movies;makup_beauty;gardening;movies;boy_toy;hightec;sport_stuff;music_rap;music_pop;makup_beauty;sport_stuff;music_rock;music_rap;sport_stuff;books;hightec;hightec;books;sport_stuff;books;books;music_pop;music_pop;sport_stuff;hightec;sport_stuff;hightec;movies;hightec;hightec
0,75;0,75;0,75;0,75;4;3;4;4;4;3,5;3,5;4;2;3;2;3,5;4,5;3;4,5;0,827409406810724;3;4,5;0,75;3;0,75;3,5;4;3;2;4,5;4;3;3;4;4;4,32391397157866;3,5;3,59759129425399;4;4;4;2;2;3,9777816845932;3,2721511811354;4;3,5;3;3,5;3,5
0,75;0,936981290316666;0,8030283920481;0,75;4;3;4;4;4;3,5;3,5;4;2;3;2;3,5;4,5;3;4,5;0,75;3;4,5;0,75;3;0,75;3,5;4;3;2;4,5;4;3;3;4;4;3,5;3,5;3,85232412016593;4;4;4;2;1,17463509280916;4;3,5;2,93854331970215;3,5;3;3,5;3,5
2,25;0,723960776219126;4,5;2,25;1,49078965000379;1,25;1,25;4,19597438731975;4,5;1,75;1,75;4,82265130329069;0,5;2;0,5;1,75;3,00207450380645;1,8688026747521;3,5;1,75;2;3,5;1,90703167249776;2;2,25;2,23001712850761;1,25;1,29898932636668;0,5;3,5;1,18838821337018;4,5;1,25;1,25;4,5;0;1,75;4,12756872276197;1,64463481965691;4,5;4,5;0,5;0,5;1,25;1,75;1,25;2,64168346586716;2;2,00027979584424;1,75
1,18041446138193;1,25;0,5;1,25;3;1,28468380648861;3;2;2,12887625728216;1,25;1,25;2;0,5;1,5;0,5;1,25;4,68261625230434;1,25;3,82843094450814;0,5;1,5;1,94275033473969;0,5;1,5;1,25;1,25;3,29388536666235;0,972293972969055;0,5;3,5;2,41064331792791;0,75;0,964382559277295;3;2;1,25;1,67170446932861;2;3;2;2,32210843512887;0,5;0,5;3;1,25;3;1,25;1,5;1,25;1,25
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,15191030502319;0,5;1,75;0,5;3;3,5;3;3,64965312865081;4,5;3,5;3,462528761226;3;3,5;3;3;3;3;3,5;3;3;2,5;2,5;3,5;3;3,5;3;1,75;3,02277800767812;3,21803986244744
0,75;0,75;0,75;0,75;3,09258645777245;3;4;4;4;3,5;3,5;4;2;3;2;3,5;4,5;2,49822238297119;4,5;0,75;3;4,5;0,75;3;0,75;3,5;4;3;2;4,5;4;3;3,78093562171838;4;4;3,5;3,5;4;4,7712279622309;4;4;2,08992554950059;2;4;3,91605934031124;4;2,6005879955369;3;3,5;3,5
1,25;1,80851321402402;3,5;1,25;1,5;1,25;1,5;4,5;4,5;2,25;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,5;2,25;0,5;4,5;1,57603738018127;1,25;3,32381980974405;1,5;0,863923603605443;0,5;0;1,5;4,76013081043965;1,25;1,55940682327347;5;2,25;2,25;4,84568193966787;1,5;4,5;4,5;0,5;0,5;1,5;0,656064780268848;1,76541276265188;2,25;1,60866039926589;1,89239514567535;2,25
0,5;0,5;1,81134374430931;0,5;3,5;3;3,60992015786931;3;2,69272119258192;3;3;4,91858336139404;3,38198208808899;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,54609843601757;3;3,5;3;2,04863617385208;3;2,67805901247918;3,5;2,34441492582877;2,14654374921068;2,9410012229071;2,5;3,5;3;3,20092867603569;3;1,75;3,13066961948325;2,84126308972075
0,75;0,75;0,75;0,75;4;3;4;4;4;3,5;3,5;4;2;3;2;3,5;4,5;3;5;0,75;3;4,5;0,75;3;0,927089971689084;3,5;4;3;2;4,5;4;3;3;3,73115604032351;4;3,5;3,5;4;4;4;4;2;2;4,46526992854908;3,5;4;3,5;3;2,35674634685588;3,5
2,25;2,25;4,5;2,25;1,25;1,24442209943404;1,25;4,5;4,5;1,75;1,75;4,5;0,5;2;0,5;1,75;3,5;1,25;3,5;1,75;2;3,5;1,75;2;2,25;1,75;1,25;1,25;0,5;3,5;1,25;4,5;1,25;1,25;5;1,75;1,75;4,5;1,25;4,5;4,5;0,5;0,5;1,25;1,75;1,12824501545552;1,75;2;1,75;1,75
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;1,95338297912543;4,37534212664484;3,5;3,5;3;3,5;3;3;3;3;3,5;3;3;2,07277497000656;2,5;3,5;3;3,5;3;1,75;3;3
0,5;0,5;0,780995962108018;0,5;4;2,6822831284638;4;3;3;4;4;3;2,5;0,97358855417631;2,5;4;0,5;1,13527657749843;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;4,04863547489449;4,5;2;4;3;4;4;3;4;3;2,40260272026183;2,5;1,03511892959248;4,0818192246751;4,20146228987792;4;4;2,25;4;4
3,5;3,5;1,75;3,5;2,21107127108195;1,5;2;2,5;2,5;4,38300887559681;4;2,5;2,5;4,91969706626595;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;4,83825573177927;3,5;3,5;4;2;1,5;2,5;0,5;2;3;1,5;2;2,5;4;4;2,5;2;1,04331588048642;2,5;2,5;2,5;2;4;2;4;3,5;4;4
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;5;0,5;1,75;4,5;0,5;0,549381649610299;0,5;3;3,5;3;2,5;4,5;3,5;3,58167104357;3;3,5;3;3;2,43128761482951;3,40256834030151;3,71224649237108;3;3;2,5;1,46966358156393;3,88455412112388;3;3,59473440032207;3;1,75;3;3
0,75;0,75;0,75;0,75;4;3;4;4;4;3,5;3,5;4;2;3;2;3,5;4,5;3;4,5;0,75;3;4,5;0,75;3;0,75;3,5;4;3;2;4,5;4;3;2,19751985566575;4;4;3,5;3,5;4;4;4;4;2;1,76001255715266;4;3,5;4;3,5;3;3,5;3,5
3,5;3,5;1,75;3,5;2;1,5;2;2,5;2,5;4;4;2,5;2,5;3,5;3,81821668558671;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,36946695873955;4;2;1,5;2,5;0,5;2,41823767284781;3;1,01911975537386;2;2,5;3,38506427890857;4;2,5;2;2,5;2,5;2,5;2,5;2;4;2;4;3,5;3,86594072304011;4
1,25;1,77533503378524;0,5;1,25;3;1,25;3;2;2;0,704496460829161;1,25;2;0,5;1,5;0,5;1,25;3,5;1,25;3,5;0,5;1,5;3,5;0,5;1,5;1,25;1,25;3;1,25;0,5;3,02692635079237;3;0,877850921534864;1,49773037154122;3;2,64004471136259;1,25;1,12097221409016;2;3;2;2;0,5;0,5;3;1,25;3;1,25;1,09689099998069;1,25;0,600743314531047
0,5;0,5;0,75;0,5;4;2;4;3;3;4;4;3;2,95627641862085;2,25;2,5;4;0,5;2;0,5;0,75;2,04322994083317;0,5;0,784131290523396;2,25;0,5;4;4;1,50741617684598;2,5;0,5;4,70642863014081;4,5;2;4;3;4;4;3;4;3;3;2,5;2,5;4;4;4;4;2,25;4;4
4,5;4,5;1,75;4,5;1,5;2;0;3;3;3,5;3,5;3;1,25;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;2,5;2,25;1,64837149793672;4,5;3,5;1,5;2;1,25;2,5;1,5;2;2;1,5;0,720812737941742;3,5;3,5;3;1,5;3;3;1,68854169905583;1,25;1,5;3,5;1,5;3,5;1,04308457791018;3,5;3,5
0,5;0,5;0,75;0,5;4;2;4;2,69975556279521;3;4;4;2,34712550805282;3,22588968147798;2,25;2,5;4;0,5;2,24975579662703;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;4;4,5;2;4;3,89716529375742;4;4;3;4;3;3,14917022881525;2,5;2,5;4;4;4;4;2,25;4;4,29194653839429
0,5;0,5;0,687283665960321;0,5;3,5;3;3,5;3;3;3,35259050286961;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,5;3;3,5;2,70212559853779;3;3;3;3,5;3;3;2,5;2,5;3,5;3;3,5;3;1,75;3;3
1,25;1,06803005168588;0,5;1,25;3;1,25;3;2;2;1,25;1,25;2;0,5;1,5;0,5;1,25;3,5;1,25;3,5;0,5;1,5;3,11067265277294;0,5;1,5;1,25;1,25;3;1,25;0,5;3,5;3;0,75;1,25;2,50335059617802;1,64688776370459;0;1,25;2;3;2;2;0,5;0,5;3;1,25;3;1,25;1,5;1,25;1,25
4,5;4,5;1,75;4,5;1,5;2;1,5;3;3;2,14034100721606;4,6734549774199;3;1,25;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;2,5;1,39084208011627;1,75;4,5;3,5;1,5;2;1,25;2,5;1,5;2;2;1,5;3,55361993590073;2,37197348632476;3,5;3;1,5;3;3;1,25;1,25;1,5;3,5;1,5;3,5;1,75;3,5;3,5
0,75;0,75;0,75;0,785326871920995;4;2,95364819138946;4;4;4;3,5;3,35152299718537;4;2;3;2;3,5;4,5;3;4,5;0,75;2,52264272073407;4,5;0,75;3;0,75;3,5;4;3;2,98896854090922;4,18053523040401;4;3;3,53924155679496;4;4;3,5;3,02285278217069;4;4,0793273491223;4;4;2;2;4;3,5;4;3,5;3;3,5;2,05796908450218
1,25;1,25;3,5;1,72039641799424;1,5;1,25;0;4,5;4,5;2,25;1,77564631066082;4,5;0,5;2,25;0,5;1,03764996167163;0,5;1,25;0,5;4,5;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;1,25;1,5;4,5;2,44994471382813;2,25;4,5;1,5;4,78255444475569;4,5;0,5;0,5;1,5;2,25;1,5;2,25;2,25;2,25;2,25
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,76569565374669;0,5;1,75;0,5;3;3,5;1,94814268730029;2,5;4,5;3,5;3,5;3;3,5;3;3;3;3;3,5;3;3;2,5;2,5;3,5;3;3,23916298301852;3;1,75;3;3
1,25;0,690758773680198;0,5;1,25;3;1,25;3;2;2,07046102596003;1,25;1,25;2;0,5;1,5;0,5;1,25;3,5;1,47960307750832;3,5;0,5;1,5;3,5;0,5;1,5;1,25;1,25;3;1,25;0,5;3,5;1,53611505031586;0,75;1,25;3;2;1,25;1,25;2;3;1,35102514473303;2,47023109415091;0,5;0,5;2,85964268579131;1,25;3;1,43188341843518;1,5;1,25;1,25
0,5;0,5;0,916780257791644;0,5;4;2;4;3;2,64497468091779;4;4;3;2,5;2,45061453825357;2,5;4;0,5;2;0,5;0,894442817147096;2,25;0,5;0,75;2,25;0,5;4;4;1,91515339022277;2,5;0,5;4;4,31532032569652;2;4;3;4;4;3;4;3;3;2,5;2,21675224658882;4;4;4;4;2,25;4;4
3,5;3,5;2,88827708288481;3,5;2;1,5;2;2,5;2,5;4;4;2,5;2,5;3,5;2,5;3,3012985998305;0,5;1,5;0,5;3,5;3,5;0,5;3,21547375629445;3,5;3,5;4;2;1,5;1,42428953592865;0,5;2;3;1,5;2;2,5;4;4,83624334998254;2,5;2;2,5;2,5;2,5;2,5;2;4;1,71373496517247;4;3,5;4;4
3,5;3,33869423593334;1,75;3,5;2;1,5;2,81613141475997;2,5;2,5;4;4;2,5;2,5;3,5;2,98396897920592;4;0,5;1,01944991202068;0,5;3,32937270325114;3,5;0,5;3,5;3,18797160740382;3,5;4;2;1,5;2,5;0,5;2;3;1,5;2;2,5;4;4;2,5;2;1,04363436486741;2,5;2,5;2,5;2;4;2;4;3,5;4;4
1,25;1,25;3,5;1,25;1,5;1,25;1,5;4,5;4,5;2,25;3,0347319115115;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,5;2,25;0,5;4,85024032222584;2,25;1,25;2,25;1,21724236906378;1,25;0,5;0,5;1,70799517431669;4,30316004124617;1,49455048842102;1,5;4,5;2,25;2,25;4,5;1,5;4,5;4,5;0,5;0;0;3,79298961897986;1,5;2,25;2,25;0,962341142335134;2,25
0,5;0,5;1,25;0,5;3,5;3;3,5174443156074;3;3;3;3;3;2,73283977561297;1,75;2,5;3;4,5;3;4,49815131374549;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;4,0794220115428;1,17254567146301;4,51818974573081;3,5;3,5;3;3,55448421070095;3;3;3;3;3,33571254011975;3;3;2,5;2,5;3,5;3,58542295898563;3,5;3;1,75;3,61551551130391;3,36976914450981
4;4;0,5;4;3;1,25;3;2;2;0,538547680498356;1,25;2;1,25;1,5;1,25;1,25;0,5;1,58821739935699;0,5;0,5;1,5;0,5;0,5;1,5;4;1,25;3;1,72398823114298;1,25;0,5;3;1,25;1,25;3;2;1,25;1,25;2;3;2;2;1,25;1,40454434785272;3;1,25;3;1,25;1,5;1,25;1,25
0,5;0,5;0,756397881897352;0,5;4;2;4;3;3;4;4,20672401096985;2,01951059234306;2,90968905757633;2,25;2,5;4;0,5;2;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;4;4,5;2;4;2,5523081219533;4,02164513106534;4;3;4;3;3;2,5;2,5;4;4;4;4;2,25;4;4
4,5;4,5;1,75;4,5;1,5;2;1,5;3;3;3,5;3,5;3;1,25;1,75;1,25;2,08263722112525;2,5;2;2,5;2,25;2,32133675288471;2,5;2,25;0;4,5;2,72239717222862;1,5;2;1,25;2,5;1,97006186329297;2;2;1,5;2,15951137158997;3,5;3,5;3;1,35850434580748;3;3,48252266248806;1,25;1,25;2,33226275444031;4,587695393985;1,5;3,5;1,34978601003521;3,5;3,5
0,5;0,5;0,75;0,5;4,99428801517668;2;4;3;3;4;4;3;2,5;3,32468896537306;2,5;4;0,5;2;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4,60894993488162;2,22416556031637;2,5;0,5;4;4,5;2;4;2,96686747156403;4;4;3,06572082781499;3,63186187047132;2,2917116006332;3;2,5;2,5;4;4;4;4;2,25;4;4
0,5;0,5;1,25;0,5;3,5;3;3,5;4,4930419921875;3;3;1,85717105865479;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;3,01328448998429;4,71609814777789;3,5;3,5;3;3,5;3;3;3;3;3,30998758194502;3;3;3,29843023945504;2,5;3,5;3;3,5;3;1,75;2,08079552650452;3
1,5;1,5;0,75;1,5;4;2,5;4;3;3;4,5;4,5270612097937;2,71318426202665;2,94651315870998;4;3;4,5;0,5;2,80897761546493;0,5;1,25;4;0,5;1,25;4;1,5;4,5;4;2,5;3;0,5;4,05494344842385;4;2,5;4;3;4,5;4,5;3;4;3;3;3;3;4;4,5;4;4,5;4;4,5;4,5
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3,41196751594543;3;2,5;1,75;2,5;3;4,0437783114816;3;4,37710442690975;0,5;2,83921890023128;4,5;0,5;2,79079634057861;0,5;3;3,5;3;2,12122099712548;4,5;3,5;3,5;3;3,5;3;3;3;3;3,5;3;2,36292852711069;2,5;2,5;3,5;3;3,5;3;1,75;3;3,03267506930636
4,5;4,5;1,75;4,5;1,5;2;1,5;3;3;3,5;3,5;3;1,25;1,75;2,84742426872253;3,5;2,5;2;2,5;2,25;1,75;2,5;2,25;1,75;4,5;3,5;1,5;2;1,25;2,5;1,55993912767616;2;2;1,5;3;3,5;3,5;3;1,5;3;3;1,78789299250948;1,25;1,5;3,5;1,5;4,53780695448527;1,75;3,5;2,97703805797595
4,11954891314709;4,5;1,75;4,5;1,5;2;1,5;3;3;3,5;3,5;3;0,71469708681791;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;2,5;2,25;1,75;4,5;3,5;1,5;2;1,25;1,66139935965715;1,5;2;2;1,5;3;3,5;3,5;3;1,5;3;3;1,25;1,45911677016836;1,5;3,5;1,5;3,5;2,42938391209086;3,5;3,5
1,25;0;3,5;1,25;1,5;1,25;1,5;4,5;4,5;3,17272310339507;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,5;2,25;0,5;4,59430312160137;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;1,25;1,5;4,5;0,611533744778267;2,25;4,67343774376131;1,5;4,5;4,5;0;0,5;1,5;2,25;1,5;2,25;2,25;2,25;2,25
0,5;0,5;0,75;0,5;4;2;4;3;3;4,38325792429189;4;3;2,5;2,25;2,41517643975801;4;0,5;2;0,5;0,75;2,25;0,5;0,75;0,886460333078383;0,5;4;4;2;2,5;0,5;4;4,5;2;4;3;4,66560696142987;4;3;4;3;3;2,5;3,93381700661677;4;4;4;4;1,43567006380096;4;4
0,5;0,5;1,25;0,5;3,5;2,14868186653996;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3,53228806077144;2,5;4,5;3,68558195637799;3,5;1,80708072930904;3,5;1,43321181853917;3;3;3;3,5;1,94150853014621;1,00238761678449;2,5;2,5;3,5;3;3,5;3;1,75;3;3
1,25;0,685501848666697;3,5;1,25;1,5;1,25;1,5;4,5;4,5;2,25;0,74362595996057;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,46844153826518;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;1,25;1,5;4,5;2,25;2,25;4,5;1,5;4,5;4,5;0,5;0,5;1,5;2,25;1,5;2,25;2,25;2,25;2,25
1,25;1,25;0,5;1,25;3;1,25;3;2;2;1,25;1,25;2,9597251452318;0,5;1,5;0,5;1,25;3,5;1,25;3,5;0,5;1,5;3,5;0,5;1,5;1,25;1,25;3,92490938954284;1,25;0,5;3,5;3;0,75;1,63209400471863;3;2;1,25;1,25;2;3;2;2;0,5;0,5;3;1,25;3;1,25;1,5;1,53703914910417;1,25
0,5;0,5;0,75;0,5;4;2;4;3;3;4,8668868596977;4,79552459716797;3;2,5;2,25;2,5;4,83696197151996;0,5;2;0,5;0,854959938607626;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;4;4,5;2;4;3,09896940602873;4;4;3;4;3;3,35874791972281;2,5;2,5;4;4;4;4;2,25;4;3,42674498186761
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;4,70660772160935;3,69825545451523;1,75;3,67085886451921;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,43747317601809;0,5;3;3,5;4,63577446697083;2,5;4,5;3,5;3,5;3;3,5;3;3;3;4,48602973832098;3,5;3;3;2,5;2,5;3,5;3;3,5;3,29682962004879;1,75;2,86570426116963;3
0,747728022163607;0,75;0,75;0,75;4;3;3,60496787475653;4;4;3,5;3,5;4;2;3;2;3,5;4,5;3,22360025310125;4,5;0,75;3;4,52523161076253;0,840699931998132;3;0,75;3,5;4;3;2;4,5;4;3;3;4;4;3,5;3,5;4;4;4;4;2;2;4,37878751754761;2,80417599007682;4;3,5;3;3,5;3,5
0,5;0,5;0,75;0,5;4;2;4,90918396036568;3;3;4;4;2,70406129895899;2,5;2,25;2,5;4;0,5;2;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4,9219979252303;4;2;2,5;0,5;4,52808782250066;4,5;2;4;3;4;4;3;4,79222832610469;3;3;2,5;2,5;4;4;3,14764913644066;4;2,25;4,46940154930083;4
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,10524640702887;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,5;3;3,5;3;3;3;3,31062710020255;3,5;3;3;2,5;2,5;3,5;3;3,85463508677419;3;1,75;3;3
0,5;0,5;1,25;0,5;3,12188670231117;3;3,5;3;3;3;3;3;2,5;1,75;2,58276889593469;3,15817926784893;4,85317921259123;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,5;3;3,5;1,05839746261872;2,82768319213189;3;3;3,5;3;3;2,5;2,5;3,5;3;3,5;3,89422692260436;1,75;3;3
3,5;3,5;0,953946546397147;3,5;2,64323960600572;1,5;2;3,25700303784432;2,5;4;4;2,5;2,5;3,5;2,5;4;0,5;1,5;0,5;3,5;2,89459066041493;0,5;3,5;3,5;3,5;4;2;1,5;2,5;0,5;2,87241134041567;3;1,5;2;2,5;4;4;2,5;2;2,5;2,5;2,5;2,5;2;4;2;4;3,5;4;4
0,5;0,5;2,54960107803345;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,12014803854755;3,76598557027336;3;3,5;3;3;3;3;3,5;3;3;2,5;2,5;3,5;3;3,5;2,9829859617087;1,75;3;3
4,5;4,5;1,39726658696181;4,5;1,5;2;1,5;3;3;3,5;3,5;3,47936536533728;1,25;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;1,32698929309845;2,25;1,38662941166508;4,5;3,5;1,5;2;1,25;2,5;1,5;2;2;1,5;3;3,5;3,5;3;1,5;3;3;1,25;1,08250373209943;1,5;3,5;1,5;3,5;1,75;2,02778501577107;3,5
1,25;1,25;0,5;1,25;3;1,67753132603948;3;1,5390892571486;2,87227129936218;1,25;1,25;2;0,5;1,5;0,5;1,25;3,5;1,25;3,5;0,5;1,5;3,5;0,5;1,5;1,25;1,25;3;1,25;0,5;2,41671187496591;3;0,75;1,25;3;2;1,25;1,25;2;3;2;2;0,5;0,5;3;1,25;3;1,25;1,5;1,25;1,25
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,88475905935502;4,47427937363939;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,5;3;3,5;3;2,7230527013182;3;3;3,5;3;3;2,5;2,5;3,5;3;3,5;2,68117720665465;1,75;2,20192511854783;3
0,5;0,5;0,75;0,5;4;2;4;2,59630520576439;3;4;3,64729430463505;3,59920780435168;2,5;2,25;2,5;4;0,5;2;0,5;0,704358114024791;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;4;4,5;2;3,33348344840737;3;4;4,53465790466157;3;2,85028505325317;3;3;2,5;2,5;4;4;1,17406487464905;4;2,25;3,71440379354842;4
0,5;0,5;0,980059742927551;0,5;4;2;4;3;0,36883357167244;4;4;3;2,5;2,25;2,5;4;0,5;2;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;3,98430552193164;4,5;2;4;3;4;4;3;4;3;3;2,5;2,5;4;4;3,18525147819205;4;1,90086343041661;4;4
4,5;4,5;1,75;4,5;1,5;2;1,5;3;3;3,5;2,02582070418905;3,50297179329347;1,25;1,75;1,25;3,5;1,18299140091193;2;2,5;2,25;2,68007816918198;2,5;2,25;1,75;4,5;3,5;1,5;2;1,25;2,5;1,5;2;2,90822480800945;1,5;3;3,47175919100258;3,5;3;1,61212543612911;3;3;1,25;1,25;1,69567203135028;3,5;0,0985685586929321;3,5;2,67819580094805;3,5;3,92047541584842
2,25;2,25;4,5;3,89146566316088;1,06655011631853;0,688759941229951;1,25;4,44252207104234;4,94653119470297;1,75;1,75;4,85554384526589;0,5;2;0,5;1,75;3,5;1,25;3,5;1,75;2;3,5;2,35186382935004;2;2,25;1,75;1,25;1,25;0,5;3,5;1,25;4,5;1,25;1,25;4,5;1,75;1,75;4,5;1,25;4,5;4,5;0,5;0,5;1,25;1,75;1,25;2,49983081757083;2;1,75;1,75
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;2,38110365456953;3;2,5;1,75;2,5;3;4,07161702265573;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,48819729941347;2,79975696178142;3,5;3;3;3;3;3,5;4,32744902713571;3;2,5;2,5;3,5;3;3,5;3;1,75;3;3,78001149361022
4,5;4,5;1,75;4,97269627916287;1,5;2;1,5;2,83939662335412;3;3,5;3,5;3;1,54959712179825;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;2,5;2,25;1,75;4,5;3,5;0;2;1,25;2,5;1,5;2;2;1,5;2,22117499551791;3,5;3,5;3;1,63988266868511;3;3;1,25;1,25;1,10590863745003;3,5;1,5;3,5;1,75;4,52620552178761;3,5
3,5;3,5;1,75;3,5;2;1,5;2;2,5;2,5;4;4;2,5;2,22320246474035;3,5;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2;1,5;2,5;0,5;2;3;1,5;2;2,5;3,12734409707009;4;2,5;2;2,5;2,5;2,5;2,5;1,01448584721167;4;2;4;3,5;4;4
3,5;3,5;1,75;3,5;2;1,5;2;2,5;2,5;3,28755906703303;4;2,5;2,5;3,5;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;2,06737745509826;3,5;4;2;1,5;2,65039972059913;0,5;2;3,31598148369974;1,5;2;2,5;4;4;2,5;2;2,5;2,5;2,80617154753123;2,5;2;4;2;4;3,5;4;4
2,25;2,25;4,5;2,25;1,25;1,25;1,25;4,5;4,5;1,75;1,75;4,5;0,5;2;0,5;1,75;3,11167574306562;1,25;3,5;1,75;2;3,5;1,75;2;2,25;1,75;1,25;1,25;0,5;1,05673968791962;1,25;4,5;1,25;1,25;4,5;1,75;1,75;4,5;1,25;4,50495987269327;4,5;0,5;0,5;1,25;1,75;1,25;1,75;2;1,75;1,75
3,5;3,6867618560791;1,35637633146549;2,91024398803711;2;1,5;2;2,5;2,5;4;4;2,5;2,5;4,98458250331906;2,5;4;0,5;1,14526742191299;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2;1,5;2,5;0,5;2;3;1,5;2;2,5;4;4;2,5;2;2,5;2,5;1,2005759338851;2,40470649413984;2;3,75032013130855;2;4;3,5;4;3,70077694333195
1,25;1,73510012157965;0,5;1,25;3;1,25;3;2;2,65250707401545;0,707309345112792;1,25;2;0,5;1,5;0,5;1,25;2,66277602858039;1,25;3,5;0,5;1,70389806698258;3,5;0,5;1,5;1,25;1,25;3;1,25;0,5;3,5;3;0,75;1,32208743822858;3;2;1,25;1,25;2;4,82049798965454;2;2;0,5;0,5;3;1,25;3;1,25;1,5;1,25;1,25
2,25;2,25;4,5;2,25;1,06433849947729;1,25;1,25;4,5;4,5;1,75;1,75;4,5;0,5;2;0,5;1,75;3,5;1,25;3,5;1,75;2,67220696419115;3,5;1,75;2;2,34877102512343;1,75;1,25;1,25;0,5;3,5;1,23793734015801;4,5;1,25;0,598208424448133;4,88327593397502;1,94460776655218;1,75;4,5;1,25;4,5;4,5;0,5;0,5;1,25;1,75;1,25;1,75;1,11448109149933;1,75;1,75
0,5;0,5;1,25;0,5;3,5;3;3,5;3;4,5838942527771;3;3;3;2,5;1,75;2,5;3;4,5;3;4,62122518877556;0,5;1,35930288925734;4,5;0,5;0,799895811034318;0,5;3;3,5;3;2,5;4,79373542675457;3,5;3,5;3;3,5;3;3;2,14083070128263;3;3,5;3;3;2,5;2,5;3,5;3;3,5;3;1,75;3;3
4,5;4,40961679090262;1,75;4,5;1,5;2;1,5;3;3;3,5;3,5;3;1,25;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;2,5;2,25;1,75;4,5;3,5;1,5;2;1,25;2,5;1,5;2;2,47818795567294;1,5;3;3,5;3,5;3,93898010344197;1,5;3;3;0,633945995072809;1,25;1,5;3,5;1,81942571970607;3,5;1,75;3,5;3,5
