music_pop;gardening;music_pop;gardening;sport_stuff;music_pop;makup_beauty;both_toy;hightec;music_pop
1,0622940750617;2,25;1,25;2,25;1,66738514586696;1,25;2,5;3;3,5;1,25
0,787260695028706;2,25;1,54250896467944;2,25;1,22159977546968;1,25;2,5;3;4,61264024656855;1,22134949230652
1,25;2,25;1,25;0,748227051807673;1,65887733486429;1,69724034108093;2,5;3;3,5;1,89806317719541
0,5;4,69869388672462;0,5;4,5;1,5;0,5;0,5;0,511203340492772;2,25;0,5
1,12953081267398;0,5;0,741100178910932;0,5;2,05375912881166;1,25;0,5;2,65889409401403;1,44560670198202;1,25
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3;3,62983289483461
3,06612155170465;3,5;2,89783214866083;2,41311875004932;1,23651400498884;2,5;0,5;2;3,99130433843998;2,5
2,5;0,75;2,5;0;3,91949055107287;2,5;0,5;1,75;3,51335432031814;2,5
2,5;3,5;2,5;2,90036161751503;2,96543905416757;2,28689696746268;0,5;2,70237122182845;3,49270582199097;3,13296034658931
2,35683921461778;1,03261280247598;3;0,580285724289848;3,92669064874141;3;0,5;0,5;4,5;3
0,5;1,19707286343774;0,5;1,75;1,25;0,5;3,5;1,95689012946416;1,75;0,5
2,5;0,5;2,16352085963056;0,5;3,73472787706867;1,30669470331943;4,5;1,25;3;2,5
1,90777718923417;0,5;2,5;0,5;3,5;2,17789067149995;4,5;1,25;3,13006016292146;2,5
2,5;0,75;2,5;0,639151263115532;4;0,67541640996933;0,5;1,75;4,20373871140356;2,5
1,25;0,5;0,75046518782641;0,5;3;1,25;0,5;3;1,25;1,71333681801955
3;1,25;3;1,25;3,0142820635877;3;0,5;0,5;4,5;3
2,5;0,602836434311623;2,5;0,75904013577804;4;1,06230125858556;0,5;1,75;3,33968117197029;2,5
2;0,75;2;0,75;4;2;4,5;0,5;4,07869175219847;2
2,5;3,5;2,73988839180204;3,5;2;2,5;0,5;2;4;1,62910096143796
2,5;0,5;2,5;0,5;2,52004718780518;1,49425550014444;4,5;1,25;3,12547595478849;2,5
1,25;0,5;1,25;0,5;2,83413830997149;0,784679360121805;0,5;3;1,06930270608016;1,25
2;0,75;1,64490350831528;0,707605481942932;4,69611184936767;1,07235985532047;4,06002890135163;0,5;3,5;1,41662157811998
3;1,96238608377165;3;1,24786533985653;4;3;0,5;0,5;4,88434697402844;3
0,5;4,5;0,5;4,3753813250807;1,5;0,5;0,5;1,25;2,25;0,5
2,5;0,5;2,5;0,5;3,5;2,83484644202276;4,5;1,72029843354612;3,34519998046812;2,5
1,25;2,25;1,25;2,25;1,23271649993617;1,25;2,5;3;2,60084392577449;1,25
2,70869016866604;0,75;2,5;0,75;4;2,5;0,5;1,20466330424168;3,21655726908546;2,5
1,46337147590861;2,94899446491571;1,25;2,25;1,67794131984838;1,4309077181066;2,5;3;3,5;1,25
1,18563104988338;0,5;0,913780417485992;0,5;3;1,25;0,5;3;1,25;0,576085155865217
2,5;0,75;2,5;0,67223326660331;3,93419728751024;2,5;0,5;2,56989112639329;3,82905747593802;2,50365804485216
3;1,25;3;1,25;3,19177806852003;3,96305023970224;0,5;0,5;4,5;3
0,5;0,5;0,5;0,5;3;0,5;3,5;3;1,25;0,5
1,25;0,756231359325457;1,25;2,25;1,5;1,25;2,63574443507741;3;3,5;1,25
2,5;3,99833941459656;2,18439944702405;3,57844427813703;2;2,5;0,5;1,64150404930115;4;2,5
0;4,41947678822068;0,5;4,69679921851344;1,5;0,5;0,5;0,774408092151586;2,25;0,5
3,87196099845318;1,25;3,72229860058161;1,25;4;3;0,5;0,5;4,86267826280681;3
3,90576140485041;0,75;2,5;0,611837219498976;4;2,5;0,5;1,75;3,13503419427901;2,89640394220893
0,5;4,73704757156644;0,5;4,5;1,94226706071862;0,5;0,5;1,25;1,37244127964249;0,5
3,17217571342931;1,25;3,1377210277774;1,25;4,87245492538086;3,82241992923544;0,5;0,5;4,5;3
1,25;0,5;0,839643549099399;0,5;3;1,25;0,5;3;1,25;1,25
2,5;0,5;3,74101780389483;0,5;3,5;2,53514598148649;4,5;1,25;3,56139801980993;2,5
2,5;3,68401800872945;2,5;3,5;2;1,21746906322309;0,5;2;4;2,5
2;0,75;1,53650222650566;0,627537484107324;4;2;4,5;0,5;2,11264745058149;2
0,5;0,5;0,5;0,5;3;0,5;2,48266003815581;3;1,25;0,5
2,5;0,75;2,5;0,75;4;2,5;0,5;1,75;4;2,5
1,25;2,25;1,64608790569291;2,25;1,5;1,25;2,5;3,61458528489554;3,63421797176554;1,35199794399179
2,5;3,5;3,52872789349813;3,5;2;2,5;0,5;1,10222285152516;4,64554369805639;2,5
0,5;4,5;0,5;4,5;1,45493675463597;0,5;0,5;1,25;1,24829312262511;0,5
0,933747502944315;0,5;0,558562352814973;0,5;3;1,63427182502778;0,5;3,10084701380732;1,25;1,14028329897685
1,08195881479511;0,5;1,25;0,5;3;1,25;0,5;3;1,9547132337255;1,25
2,5;0,5;2,5;0,5;3,03464807757859;3,85581804712108;4,46573134859359;1,25;3;2,5
2,5;0,5;1,51422730531275;0,5;3,5;2,5;4,5;0;3;2,5
1,30577516663157;0,5;2,5;0,5;3,3125369429181;2,5;4,5;1,41210100586158;3,2399711130373;3,10529212146313
3;1,25;3;1,25;4;3;0,5;0,5;4,5;3,2183379164051
1,74187337129464;0,5;1,42761250488815;1,5;3;0,882344686837096;0,5;3,62073481996578;1,31720811515917;1,25
1,25;2,25;1,99834756855776;2,69518500016778;1,5;1,25;2,5;3,67278574857525;4,15770592780677;1,25
2;0,619727353621147;2;0,881359200636558;4;2,3357733615375;4,5;0,5;3,5;2,81776248655178
2,11160973511246;0,541401542276797;2;0,982883081996293;4;2;4,5;0,5;3,5;1,37298945354903
2,5;3,71508826534966;2,5;3,30596309402304;2,98356768860648;2,5;0,5;1,33065665156145;3,38701280876389;2,5
2,5;3,5;2,5;3,5;2,97280306460932;2,96145153136992;0,5;2;3,88723520044574;3,80403098920548
2,5;0,75;3,87052578659287;0,75;4;3,31377481357836;0,5;1,75;3,45623402784403;2,5
2,5;0,75;3,62167978286743;0,711201909329371;4;2,5;0,5;0,949294883501388;4,53870768264807;2,5
2,11067486838935;3,84515727536993;2,5;2,32752177413903;2;3,42909041253342;0,5;2;4;2,5
0,5;1,75;0,5;1,1154494118483;1,25;0,5;3,5;2,40355324670838;0,929688010099199;0,5
1,25;0,5;1,25;0,5;3;1,36611777956882;0,5;3;1,35214510227188;1,25
0,686156787530592;0,5;1,25;0,5;3;1,25;0,5;3,31847841819677;1,25;0,769086612513795
1,25;2,25;1,25;2,13119551173001;1,5;1,76391502388935;2,5;3,77880002175402;3,5;1,25
0,5;1,75;0,5;2,83340003985604;1,25;0,5;4,13573835517081;2,25;1,75;0,5
2,5;0,5;2,13635158538818;0,5;3,22474564436113;2,40495157540075;4,5;1,25;2,19090423369357;2,5
1,25;1,07669562174785;1,01136898994446;2,25;1,5;1,59390870253272;2,5;2,86331210418759;3,5;1,25
2,5;2,69376979614318;2,15057471122154;3,5;2,20863185506716;2,5;0,5;2;4;1,29371092435611
0,5;4,19067119350222;0,5;4,5;1,64346102748227;0,5;1,5;1,36029944795198;2,25;0,5
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;1,45871336243987;0,5
1,33211927224515;0,5;1,84864211471222;0,5;3,23831629753113;1,25;0;3;1,56659321722882;1,25
2,5;3,35285445412288;1,14549263526941;3,5;2;2,5;0,5;2,39327197773069;3,50924273231497;2,64854868065964
2,5;0,75;2,5;0,975654797617185;4;2,5;0,5;2,28432744661548;4;1,8700876235357
2,5;0,75;2,5;0,75;4,9105071583346;2,5;0,5;1,75;4;2,5
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3;3,13957377296853
2,5;3,5;2,13112019381072;3,5;2,16895380670622;2,5;0,5;2,263218701474;4;2,5
2,17717848353888;0,5;2,5;0,5;3,5;2,5;4,5;1,88459497172599;3;1,74422663484897
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,18252488164349;1,69813984548586;0,5
1,25;3,46365655630997;1,25;2,25;1,5;1,25;1,68911769180052;2,76706761157469;3,77323396074271;1,25
1,25;0,5;1,25;0,5;3;1,25;0,5;2,65450658214023;0,985639304614458;1,25
1,25;2,25;1,25;2,25;1,5;1,25;2,5;2,19437517793587;3,5;1,15814251180652
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,90154899349508;3;2,5
2,5;3,6511488992959;2,5;4,08172392103901;1,52559565218426;2,5;0,5;2,19014577995527;4;2,5
1,25;2,25;1,25;2,25;1,72468218706766;1,25;2,5;3,80210360875451;3,904063034758;1,25
1,25;2,25;1,25;2,25;1,5;1,25;2,5;3;2,60109973028353;1,25
0,746396875356509;2,25;1,25;2,25;1,1062671933818;1,25;1,94825028579135;3;3,5;0,618212701109337
2,5;0,5;2,5;0,5;3,5;2,5;4,4482979194486;1,75775046937994;4,79211759567261;2,82838695767726
2;0,75;2;0,525798782019782;4,63077964989039;2;4,5;0,5;3,5;2
3,19879184905383;0,891137723993108;2,5;0,75;4;2,5;0,5;1,75;3,60924122697173;2,5
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
1,32527737148352;0,5;2,5;0,5;3,3452954116954;2,5;4,5;1,25;2,31644442785366;2,5
1,30799733489193;0,5;2,02343990934242;0,5;3,5;2,5;4,5;1,3062071962311;3;2,5
1,09442607597188;0,75;2;0,856582193335789;4;2,93485292975551;4,89429019572879;0,5;2,02271862887904;2
0,5;4,51034099353028;0,5;4,65724517575337;1,37325151375181;0,5;0,5;1,25;2,25;0,5
0,5;4,5;0;4,78120266915355;1,12114786036366;0,5;0,5;1,4496806002919;2,25;0,5
2,14665797639017;0,740879356861115;3;1,25;4;3;0,5;0,5;4,5;3
1,25;0,5;1,3093654107346;0,5;2,48096898593054;1,25;0,5;3;1,9947772088902;1,25
1,99103297106504;3,5;1,58514838180744;3,5;2,64110347611881;2,5;0,5;2;4;2,5
0,5;0,5;0,5;0,5;3;0,5;3,5;3;1,25;0,5
1,25;1,91801721505728;1,25;2,25;1,5;1,25;2,96818351745605;2,0196111435162;3,5;1,25
0,5;0,5;0,5;0,5;3;0,5;3,61862988100323;3;1,25;0,5
1,49699947866471;0,5;1,25;0,5;3,84670388877704;1,25;0,5;3;1,55261159574269;1,25
1,2387361406529;0,75;1,417622273051;0,75;3,01483425684964;2;4,86479784448855;0,5;2,39362855925859;2
2,5;0,5;3,02960911673941;0,5;3,5;2,5;4,15532264865717;1,25;3,91632430065252;2,98560523706749
2,5;4,19752232739586;2,5;4,86609907861152;2;2,5;0,5;1,36482521163524;4,89967388934441;2,5
2,5;0,75;2,5;0,543172091265755;4;2,5;0,5;1,75;4;2,5
1,25;2,25;0,535224003035214;2,25;1,5;1,07568230879292;2,09555722451562;3;2,19772006440802;1,25
3,67982111250973;0,5;3,83658167991628;0,5;3,39748417464899;3,84855890406694;4,06660062496858;1,26611122175404;2,43072857820929;2,5
0,758492486904605;2,25;1,25;2,25;1,5;1,25;2,5;3;4,94883092583568;1,25
1,25;0,5;1,09063998963248;0;3;1,25;0,5;3;1,25;1,94950604902092
1,92028709311052;0,852403284680286;2,5;0,75;4;2,53588723788778;0,5;1,75;4,86125692811853;2,5
2,5;0,5;2,5;0,5;3,49923278787138;2,5;4,5;1,25;3;2,35863428905543
3,77730574075938;0,75;3,26888671436761;0,601002858998721;4;2,19194141924006;0;1,75;4;2,5
1,25;2,25;1,25;2,25;1,5;1,25;2,5;3;3,5;1,25
3;1,25;3;1,25;3,96569025468346;3;0,5;0,5;4,5;3,5019782909667
2,5;3,5;2,08255149474486;3,5;2;2,5;0,5;2;4,96147658394718;2,5
2,5;0,723225733136398;2,5;0,641581534939623;4;2,5;0,5;1,75;4;2,5
0;2,25;1,30358401676807;2,25;1,5;1,95435449106356;2,5;3,59518662169352;3,5;0,859335016626555
2;0,674329315859046;2;0,75;4,37869298615432;1,21932920637509;4,5;0,5;3,5;2,82145757685483
1,04911401637323;2,25;1,85738695359667;1,27717479331287;1,5;1,27924004396388;2,5;2,20557711003608;3,5;1,25
1,94308138379971;2,25;1,95530863593114;2,25;1,5;0,99324183398543;2,84028970722123;2,61856917879478;3,5;1,70417028279238
1,71023277016833;2,25;1,87701471377025;2,25;1,5;1,25;3,9181374106175;3,26357114560137;2,13018631335822;1,48838496719877
2,5;0,913529193919864;2,27613673139184;0,75;4;2,5;0,5;1,75;4;2,38310846843901
2,90774138267513;0,5;1,64465302398645;0,5;3,12473385088366;2,5;4,01703521097872;1,44793295252506;3,64485931396484;3,67738527417061
2,5;3,5;3,34092942222065;3,5;2;2,5;0,5;2;4;1,81142824600052
3,00582158845189;0,5;2,5;0,5;3,93185587131039;1,54201916351077;4,35996142651884;0,873163499344682;2,39827752113342;1,51833745675084
0,5;4,00977639807843;0,5;4,17389632397047;1,86713489651081;0,5;0,5;1,25;2,25;0,5
2,5;0,760069665154475;0,207636117935181;0,75;4,16649422755767;2,5;0,5;2,56299367456836;4,34876865490748;2,5
0,5;1,75;0,5;1,75;1,25;0,5;4,47298736426653;2,25;0,993762629569398;0,5
1,25;0,5;1,38597381528745;0,5;3;1,25;0,5;3;0,889778709919089;1,25
2,5;0,5;2,5;0,5;3,5;2,77734492522541;4,55650340884761;1,25;3;1,76280963968616
2,35916438017002;0,5;2,5;0,5;3,90713254916814;2,5;4,82769272794374;1,20609436356746;3;2,5
1,25;2,25;0,966784079310849;2,25;1,90497059137792;1,25;2,5;3;3,5;1,06979223995925
2,5;4,2031245428152;2,72845700277409;3,5;2,33601836922393;1,00304206367724;0,5;2;4;2,5
0,712798110774159;1,91935494887613;1,25;2,25;1,5;0,836957991512938;2,5;3;3,5;1,25
1,94202798881662;1,18847783989668;1,25;2,25;1,5;1,25;2,5;3;3,5;1,25
1,257600672663;3,5;3,70321654793956;3,5;2;2,5;0,5;2,37797346216532;4;4,96135663986206
0,5;1,24436735745723;0,5;1,7980908359392;1,25;0,5;3,5;1,09633861882442;1,75;0,5
2,85572862625122;3,04341313314783;1,25;2,25;1,5;1,25;2,5;2,76619034948116;1,2419148683548;1,25
2;0;2,27552051249683;0,75;4;1,89955011890249;4,5;0,5;3,5;1,72874745108595
3,20405117059315;0,5;2,5;0,5;3,5;2,5;2,71276164054871;0,882412415408721;3,17147151621593;1,15705845046651
1,25;1,92461701851553;1,17565988128803;2,25189086271072;1,5;1,25;2,5;3,92433325942808;3,5;1,25
2,69750121082063;0,75;2,5;0,75;3,33856206496179;1,18420889889086;0,5;1,75;4;2,5
1,77746791940996;2,25;1,25;2,25;1,54254338822446;1,25;2,5;2,65129131295313;3,5;1,25
2,5;0,75;2,5;0,9226109620289;4,66711004528548;2,5;0,5;1,77993842297231;3,38545408956029;2,5
2,36700242914586;0,5;2,5;0,5;3,12628515815655;1,70269152461676;4,06877699078469;1,35572958684328;3;3,76720204659142
2,5;0,603789405479929;2,5;0,75;4;1,73560494777542;0,5;1,75;4,68580389660122;2,5
1,15355592181606;0,5;1,25;0,5;2,88852381561348;1,25;0,5;3;1,25;1,25
3,92568127155569;1,50403322605604;3;1,25;4,7119217131808;3,12037105165439;0,5;0,5;4,5;3
2,5;2,05443913119586;2,5;0,839087724685669;2;2,5;0,5;2;4,65180503747044;2,5
2,5;0,75;2,0029471130124;0,75;4;1,6801607593336;0,5;1,75;4;1,3209227366936
0,5;4,25770265481328;0,5;4,5;1,28431951128148;0,5;0,5;1,95476025829779;2,25;0,5
0,5;0,5;0,5;0,5;3,64174082392908;0,5;3,5;2,31434455528592;1,25;0,5
2,93309471054612;3,5;2,09749766164343;3,5;1,9844747832904;2,5;0,5;2,64944832383164;4,79658509408896;2,00945224101164
3,43852778451449;3,5;2,5;3,5;2;2,5;0,5;2,25374820328026;4;3,79135043955937
0,5;4,5;0,5;4,5;1,88991698664144;0,5;0,5;1,37982064060858;2,25;0,5
1,95623458966437;0,963982429571442;2,94607203637532;0,75;4;2;4,36938149266382;0,5;3,5;2,02123070090135
0,5;0,5;0,5;0,5;3;0,5;3,5;3;1,56346335521129;0,5
1,25;0,5;1,25;0,5;3;1,8411270498024;0,5;2,92768480206266;1,25;1,25
0,5;1,75;0,5;1,75;1,25;0,5;3,43439836214967;2,92453803723889;1,51591055212352;0,5
0,5;1,75;0,5;1,8777479372815;1,25;0,5;3,11778225149856;2,25;1,97179254049984;0,5
1,11918409034572;0,5;2,13350474747527;0,5;3,5;1,15923986451665;4,5;1,41919652648233;3;2,5
2,5;0,505647116576157;2,22178625558586;0,548333415784097;4,32390337685305;1,67627215556627;0,5;0,62185910955158;3,71066570281982;2,5
1,20126233538672;0,5;1,25;0,5;2,51782155340436;1,25;0,5;3;1,04838797242771;1,25
0,5;1,75;0,5;1,75;1,92448430504859;0,5;3,5;2,25;1,75;0,5
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,25;1,75;0
2,00090854475317;0,971261866610154;3,85422773047082;0,75;3,6397252225502;2,5;0,5;1,92894414669319;4,75391213398143;2,5
2,5;3,5;2,5;3,5;2;1,13936039579071;0,5;2;4;2,5
0,5;1,75;0,5;1,75;1,25;0,5;4,0384150520146;2,25;1,75;0,5
2;0,857585937416919;2,39047352475602;0,745074970296153;4;2;4,14978682955251;0,5;3,5;1,41494573299538
2;0,705904977492013;2;0,552738372493879;4,57029247283936;2,39353727241677;4,34375121879566;0,5;3,5;2
0,649976950674307;2,25;1,25;2,5593023156092;1,5;1,359655596949;2,5;3;2,48698316956264;1,25
2,5;0,58372789625252;2,5;0,675209460163121;3,76943080535598;2,64607080288514;0,5;1,75;4;3,38527158572584
1,14135550527897;0,5;2,5;0,5;3,5;2,5;4,92128037145421;1,79756143889276;3;2,5
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,25;1,75;0,5
2,5;0,5;2,5;0,5;3,44283095535023;2,31571195149595;4,62374089733872;0,797187004376755;3;1,9167881221123
1,73396109730655;3,5;2,5;3,5;1,71311929296382;3,98809156473171;0,5;2;3,52310344135533;3,51178581803655
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3;2,07803877586408
2,5;0,5;1,47022272435493;0,5;3,5;2,74659522331627;4,5;1,25;3;2,5
0,5;1,75;0,5;1,0692981209463;1,68822717302862;0,5;3,40122439870668;1,20403491319345;1,75;0,5
2,5;0,901994355442931;2,33228394497758;0,75;4;3,14503639896635;0,5;0;3,72917891886513;2,5
2,5;0,5;2,5;0,5;3,49098493973305;2,5;4,5;1,25;3;2,5
0,5;0,5;1,5;0,5;3;0,5;3,5;2,8677489323857;1,25;0,5
0,5;4,45987387116061;0,5;4,5;1,5;0,5;0,5;1,25;3,86047766258031;0,5
0,5;1,75;0,5;2,42059669500245;1,95509791069436;0,5;3,77142491274114;2,25;1,75;0,5
1,73585648170479;0,5;2,5;0,5;3,74476254626399;2,5;4,51874692296551;1,47631124568931;3;2,15148872563219
3;1,25;4,508713722229;1,25;4,07302414023924;3;0,5;0,5;4,5;2,51453289506702
0,581818946209652;2,94227777116107;1,25;2,25;0,789023876190186;1,87935287010826;2,51652765251534;3;3,5;1,25
2;0,940414868500277;2;0,75;4;2;4,97087775541976;0,5;3,5;2,7768155018691
2,1351127010468;3,5;2,5;2,75719271262977;2;2,5;0,5;2,59170349575193;4,80876000589168;1,68594278194287
2,14696310560543;1,25;3;1,25;4;3;0,5;0,5;4,9783611642096;0,244222268462181
2,5;0;2,5;0,75;3,11206880868975;2,5;0,5;1,33853226543336;4;2,5
0,5;2,36724456346931;0,5;0,969473222256393;1,92984205597539;0,5;2,39152028988652;2,25;1,75;0,5
1,41158072948995;0,5;2,5;0,5;3,5;2,5;4,9134760903723;1,25;3;3,36013532958931
1,31418938320791;0,5;1,81421454125746;0,5;3;1,25;0,5;3;0,692391730468903;1,25
0;0,75;2,54499364902498;0,75;3,01705055218984;2,5;0,5;1,75;4;3,51774221496551
0,5;4,5;0,5;4,5;1,79968023523673;0,5;0,5;1,81769673657496;2,25;0,5
2,5;0,75;2,5;0,836008137481291;3,30588397491066;2,57984953912899;0,5;1,75;3,27076394961717;2,24676087510156
2,5;3,4119248354863;2,5;3,5;2,27169427055479;2,5;0,5;2;4;2,5
2,5;3,5;1,9452470484866;3,07666613444531;2;2,5;0,5;1,29212413555576;3,49063909635443;1,96157127430736
2,5;0,5;1,61419472732311;0,5;3,5;2,5;4,5;0,771182691106192;3;2,5
3,45553445231893;0,5;2,5;0,5;3,5;1,63676300581394;4,96726655960083;1,25;3;2,5
3,17351864519227;1,25;2,42410782092442;1,25;3,33802243058478;3,27988884843881;0,5;0,5;4,86911162308842;3
2;0,766653258477642;2;0,75;3,67528403954361;1,09633336034433;4,70879413779303;0,5;3,5;1,06149453393253
2,5;0,5;2,5;0,5;3,5;2,87156525201703;4,5;0,571089248206042;3;2,5
2,5;0,642304203073636;3,49410758656175;0,75;4;2,5;0,5;2,03614423774935;3,31742158546924;2,5
1,25;2,25;1,25;0,827743266628936;1,5;0,679340621074355;2,5;3;3,5;1,25
1,06470306220683;0,676745763829325;2,5;0,719851445276221;4,92059228193042;2,5;0,5;0,540545053798959;4;3,993791173675
1,25711089989967;0,75;2,5;0,914896493970834;4,49204823071698;1,93147637645317;0,5;1,75;4;2,5
2,5;0,5;2,5;0,5;3,66654343654706;2,5;4,5;0,535455944265917;1,43367826938629;2,5
2,5;0,5;2,5;0,5;3,5;2,5;4,70184618174184;1,83549270934215;2,32442515731064;2,5
1,25;0,505752322732356;1,20891313963053;2,25;1,64708262479263;1,25;2,5;3;3,5;1,25
2;0,75;2;0,75;4;2;4,28658935906672;0,5;3,5;1,60860994579671
1,25;2,25;1,25;2,25;1,5;1,25;2,91529259593938;3;3,5;1,25
0,5;1,98857880918709;0,5;1,75;1,25;0,5;3,5;1,79746762653695;1,75;0,5
2,78404741072284;0,5;2,5;0,5;3,48553449543451;1,56979821835169;4,5;1,25;2,06960406902693;1,6239262035228
2,5;0,5;3,94915323515849;0,5;3,67947311731031;2,5;4,5;1,25;3,78175762192428;2,5
2;0,75;2,36836028814705;0,75;4,5017117455144;2,27199586260691;4,4701919432125;0,5;3,5;2
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;3,6736824722838;0,5
0,5;4,55207378442961;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
2,5;3,1185392155864;2,36406044678952;3,5;2;2,5;0,5;2,75868390396176;4;2,5
3;1,25;3;1,25;3,08289019394801;3,32650946514984;0,5;0,5;4,6293027739177;3
2,5;0,75;2,5;0,75;4;2,5;0,5;1,75;3,59527617161874;2,5
2,70276047322096;1,18147026616217;3;1,3245975437223;4;3;0,5;0,5;4,23288836666983;3
2,5;2,9223730959568;2,5;3,5;2;2,32041065363233;0,5;2;4;2,5
1,25;0;1,25;2,25;1,5;1,67304319686864;1,72709539100858;3;3,5;1,25
1,12836218328605;0,5;1,25;0,5;3;1,25;0,5;3;0,800169631280084;1,25
2,39572372119675;1,25;3,73160640789736;1,25;4;2,90474493750592;0,5;0,5;4,5;3
0,5;4,8289686272987;0,5;4,38578279986316;1,5;0,5;0,5;1,91525894422795;2,25;0,5
0,5;4,43630631474606;0,5;4,5;1,5;0,5;0,5;0,561414524475771;2,25;0,5
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,52677462763468;1,75;0,5
2,7662650508649;3,5;1,95556605977731;3,5;2;2,5;0,5;1,11184187052392;4,08769088847921;1,36080584226214
0,5;4,5;0,5;4,87697195581951;1,5;0,5;0,5;1,60778485802365;2,25;0,5
1,82009498626929;0,5;1,25;0,5;3,08742195884111;0,95901574960864;0,5;3;1,25;1,25
1,25;2,25;1,25;0,7261875542934;1,5;1,19541615419808;2,5;3;3,5;0,808360713444818
3;1,25;3;1,89936475055263;4,66650488677737;2,97239496883582;0,5;0,5;4,3078746219668;3
2,62046631501078;0,75;2;0,75;4;2;4,29770444114586;0,5;3,67428774371477;1,34356467907483
3;1,4757064571491;2,93669007203388;1,25;3,67215301127739;3,90514681018197;0,5;0,5;4,5;3
2,5;0,5;1,97453687152571;0,5;3,5;2,34988839474967;4,66859575345581;1,25;3;2,5
1,73127712809075;0,5;1,88488376140594;0,5;3,5;2,5;4,5;1,25;3;2,5
2,31243417054062;0,75;2,5;0,75;4;2,88602465665248;0,5;1,15124933405372;4;2,5
2,5;0,75;2,5;0,75;4;2,5;0,5;1,75;4;2,5
2,4043778243495;0,75;2,5;0,698374154138553;4,03393941700176;2,5;0,5;1,75;4;2,57567789525524
2,37063199811179;0,75;2;0,75;4;2;4,5;0;4,52069747146251;2
0,5;4,5;0,5;4,5;1,46404414599018;0,5;0,5;1,81180177550381;2,25;0,5
3,67044878005981;0,75;2,5;0,907346133565226;4;2,5;0,5;0,736980931478078;4;3,35366372640881
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3;2,5
2,5;0,689681613440477;1,64494844556085;0,996152281761169;4,4458639321131;2,73196792602539;0,5;1,75;4;2,5
2;0,650486775976832;2,95286367179494;0,75;3,84249153399956;2;4,61335846903425;0,5;3,5;2
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,37230310722827;3;2,5
0,5;4,6607461132392;0,5;4,5;1,2175358814269;0,5;0,5;1,25;2,25;0,5
1,25;3,18821996645453;1,25;2,25;1,6714785190632;1,25;2,5;3;3,5;1,25
2,64792544192072;0,779895050814326;1,97187663660006;0,795166121234729;4;1,33416865781609;4,36500991013134;0,5;4,6780497970423;2,09934170781604
3,42746130443526;0,75;3,24399599490873;0,75;4;3,13948910596757;0,5;2,22132189116502;4;3,43188995003323
1,25;2,25;0,503141735681864;0,970874668551085;1,5;1,79477870464325;3,76457636513029;3;3,5;1,25
0,5;4,26627044252412;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
2,21814344554122;0,5;2,5;0,5;3,5;3,05952862466664;4,76700330142258;1,25;2,69032559855391;2,5
1,69927175980959;3,5;2,5;3,5;2;0,997506022453308;0,5;2,83585738010512;4,40818212340036;2,5
3,4134795900497;0,75;2,5;0,75;4;2,5;0,5;1,75;4;1,80688670315169
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,25;2,6786467345332;0,5
0,5;4,5;0,5;4,64873461828043;1,61000762442593;0,5;0,5;1,25;2,25;0,5
0,5;1,75;0,5;2,49581944476618;1,25;0,5;3,74134628416102;2,25;1,75;0
1,77929684788887;2,25;1,33603462615797;2,25;1,35785634506394;1,25;2,5;3;2,60032446710408;1,25
0,5;1,75;0,5;1,75;2,27238273620605;0,5;3,5;2,25;1,75;0,5
1,2707598636722;1,81514091944096;1,62331992835892;2,25;1,5;1,25;2,5;3,0390797634791;3,5;1,19767826083008
0,894234955310822;4,40191220045179;1,15495914134894;3,5;2,77992520098571;2,5;0,5;2,41421719613216;4,69792605829329;2,5
1,25;2,25;1,25;2,25;1,5;1,96077229220456;2,5;3;3,00104169407908;1,15308947588927
0,5;4,5;0,5;4,5;1,92571858313201;0,5;0,5;1,25;3,13810733293095;0,5
2,5;0,5;3,9911437006626;0,5;3,09072437327855;2,5;4,5;1,25;3;1,10637954022101
2,5;0,5;1,45892901646855;0,5;3,5;2,5;4,92529887283468;1,25;2,55926267549361;1,89310532710194
0,5;4,31209006361295;0,5;4,54198206101637;1,5;0,5;0,5;1,25;2,25;0,5
0,748138250665804;2,8299322500033;1,25;2,25;1,34483446196878;0,900685870275221;2,5;3;3,5;1,25
3,36138917848533;3,5;2,5;3,5;2;2,5;0,5;1,97214761701047;3,92923905929981;2,5
2,5;3,5;2,87253012641917;3,5;1,75971298420788;2,5;0,5;2;3,11878936929572;2,5
3;1,25;3;1,25;4;3,57742051388017;0,5;0,5;4,5;3
0,5;0,5;0,5;0,5;3;0,5;3,5;3;0,755412150758976;0,5
