;music_pop;gardening;music_pop;gardening;sport_stuff;music_pop;makup_beauty;both_toy;hightec;music_pop
young_women;0;0;1,87968821305767;0,578971853283686;0;0;0;0,5;0;2,2896007659331
single_women;0;0;0;0;0;2,70689950078116;0;0,78126644263103;2,69441179032177;0
old_women;0;0;0;0;0;0;0;1,58783136661529;0;0
old_women;0;0;0,5;0;1,35618482965798;0,5;2,23201274871826;0;0;0
single_women;2,16415358714953;0,5;0;0;0;3,9936560238682;4,56954475565327;1,20497605703072;0;3,13516121363973
single_men;3,73517731611392;0;0;0;4,69003403544893;0;0;2,82220639349995;3,96949177653039;0
father;0;4,44276084119583;0;0;0;0;0,5;1,56876970481536;4,12235024344286;0
single_men;1,52350991383358;0;3,85430447517629;0,851167516713574;0;2,887657543592;0;0,678933442886422;0;0
single_men;0;0;0;0,775016238342513;0;0;0;0;3,82209528182731;0
mother;0;3,61279810132123;0;1,93658078924594;0;0;3,89251410164522;3,09533612574233;4,96966627797562;0
young_women;0;0;0;0;0;1,78538783210581;4,55905259938867;0;3,78393501638618;0
single_women;1,29368113786619;0,5;0;0,5;0;1,34979788742484;4,38957174652702;1,75036215351446;0;2,05461382356222
single_women;1,32696633614924;0;2,8944236421466;0,5;0;0;4,09670838904414;0;3,008614261173;0
young_women;0;0,840097722988621;0;0;0;0;4,79550073705404;0;2,73717056295703;0
old_women;0,5;0;0,5;2,48987976274913;1,18191603183836;0;0;0;1,87883988855353;0
boys;0;0;1,23520815127306;0,5;0;0,753393402906784;0,5;2,3629018628797;0;0
young_men;3,55645652746617;1,19882657737417;0;1,92709600200276;4,15435102542599;0;0;0;0;0
young_men;3,62772444245765;1,23730334976562;0;0,63690767839407;0;0;0;0;4,76832279784992;0
single_men;0;0;0;0;0;0;0;1,39632756234907;0;0
old_women;0;1,14862178435951;0,5;0;0;0;0;0;1,58875473313441;0,5
boys;1,8629023855845;0;1,59431563624847;0;0;0;0,5;3,23717234155031;0;1,90058877314468
father;1,27313228616171;0;3,04877738377488;0;0;1,3498288389993;0;2,06604245540967;4,29302622531216;0
single_women;0;0,5;0;0;0;0;0;0;2,68533585531886;3,45267248500729
boys;0,569926944361034;0,5;0,882847350967511;0;0;0;0;3,65734531435061;0;0
young_men;0;0;2,44094030579596;1,16139496544441;0;0;0;0,5;4,79555759103762;0
single_women;2,85555169305557;0;2,14379160578539;0,5;0;0;0;0;3,0747293564839;0
single_women;1,08264662003268;0,5;1,38557893009185;0;0;0;4,15117047361618;1,21964494847676;0;3,51761885290855
young_men;0;0,758017940566883;0;0;4,0103635801982;2,46457483734217;0,5;0,5;0;0
old_men;0;4,28772497177124;0;0;0;0;0;0,62954801606459;0,90390348639521;0
mother;0;0;1,64159080858416;0;1,53204211384619;0;0;0;3,759406177215;0
young_women;2,76857378229898;0,994465593246029;2,47433622808863;0;0;0;4,77786317923007;0,5;0;2,18946013189361
single_men;0;0;0;0;0;0;0;0;0;0
single_women;0;0;3,50611148751625;0,5;0;0;4,68371179731736;1,8170228280672;3,2516110601144;0
single_women;3,09397230534534;0;2,06762007999589;0;3,30594964013712;1,02543343930758;0;0;3,14167528187003;0
single_men;3,29094257638368;0,96614940719034;0;0;0;3,85157602040636;0;2,64340524149286;0;0
father;0;0;1,6640297573358;2,15376795416408;1,52698065178794;0;0,5;2,86868648597444;0;3,82590334202438
girls;0;0;0;0;3,12542507011696;0;0;0;0;0
old_men;0;0;0;5;1,64467037918264;0;0,5;0,881454230463809;0;0
young_men;0;0;3,78820457858416;0;3,8583520626921;0;0,5;0;4,39203896997126;3,86358761787415
girls;0,5;0;0,5;0,5;0;0,5;3,72250958565739;2,15628457076675;0,995900152482046;0
young_men;0;1,296469825458;0;0;0;2,31925369627739;0;0;0;0
young_women;0;0;2,87345337861844;0,545160631670226;3,43367589657832;0;4,1565055340326;0;2,01049441798147;0
single_men;2,01216957020209;0;0;0;0;0;0,5;0;3,62382126721731;1,27222252416994
mother;0;3,7218514411812;0;0;1,44393747087751;0;0;0;0;1,24513444246032
boys;0;0,5;0,865086002445354;0;3,48036158340069;1,86854886513601;0;2,21114813173709;0;0,636399192333407
single_women;0;0,5;0;0;3,48647149814594;0;0;0;0;0
single_women;2,29226802396228;0;0;0;3,59934258460999;3,13038892537839;0;0;0;3,98599697322864
single_men;2,55765385579209;0;3,24220239475472;0;0;1,82274253285618;0,5;0;0;1,72120408095475
young_men;0;1,05854528074085;3,60737679135398;0;3,57133859981379;0;0,5;0;0;3,70388354440401
mother;1,92104012166198;3,40327387973819;1,87012057186576;1,96982454926233;0;0;2,86271212942093;3,88742480514917;3,05067726133888;0
young_men;3,18913549705834;0,519958324972521;0;0;4,11674151994136;0;0;0;0;0
father;0;0;3,79467354845008;3,87413670396159;0;0;0,5;0;0;0
single_men;0;0,699793209182002;0;0;0;0;0,5;0;0;2,54062366485596
single_women;0;0;0;0;0;1,68307980740586;4,4802303314209;0;0;0
single_men;2,9536653691687;0;0;0;4,56830927430108;0;0,5;0;0;0
single_men;0;0;2,61078486107792;0;0;3,26437384042161;0;0;0;2,6319397579096
single_men;3,58695818324897;0;3,99313959525579;0;0;0;0;0;0;0
boys;1,6462894625246;0;0;0;0;0;0;0;0;0,752412656672491
single_men;0;0;1,89129097614963;0;0;0;0,5;0;0;1,57170484707305
young_women;0;0;0;0;0;0;4,54251883437043;0;0;1,95450224213046
father;3,29111311877664;0;0;0;0;0;0,5;1,56938143846084;4,31265867003829;1,42657542900489
single_men;0;0;0;0,958364562577738;0;0;0;1,02333585942319;3,58583699194055;0
boys;1,93033774496538;0,5;0;0,5;3,47339864516323;1,0025889670954;0,5;0;0;0
old_men;0;0;0;0;1,76004376716914;0,5;0;0;0;0,5
young_men;0;0;0;0;0;0;0;0,5;4,84737504639075;3,25357528275511
father;0;0;3,62751971028164;2,01625098754477;1,20389396334248;1,43927799511667;0,5;1,73870944079883;0;1,03357689270451
mother;1,14649572393228;3,63662935334101;1,64782259503744;0;0;0;0;0;0;0
old_men;0;0;0;0;1,38565590669664;0;0,5;0;0;0
father;0;0;0;0;0;3,63514351501835;0;0;0;3,04169951194976
girls;0,5;0,5;0;0;0;0;3,45506655259759;2,69586556157836;0;0,5
single_men;0;0,515675438808126;1,20640738318041;0;0;1,65008095030211;0,5;0;3,33065800477316;0
father;0;0;0;0;1,56374433569784;3,76110409328765;0,5;0;0;3,47076797321009
old_women;0;2,48837728448602;0,5;1,16857807369371;1,3382012810736;0;0;1,74558070522993;0;0,5
old_men;0;4,33990836438719;0;4,6550513364631;1,44791760223355;0;0;0,607376749910124;0;0,5
single_men;0;0;2,42601562916581;0;0;0;0;2,63691428519642;0;0
old_men;0;4,60626065805846;0,5;0;1,11418205272135;0;0;0;0;0
mother;1,6054423598598;0;0;0;0;0;0;2,96578574598105;0;0
single_women;0;0;0;0;0;0;0;1,88266041939271;2,72231298066783;0
single_men;3,36932115506815;0;3,20778996460503;0;4,11806007247328;0;0;0;4,16046939285494;3,43620236797081
single_men;1,49433839437288;0;3,80966649614725;0;0;1,56833534295128;0,5;2,510240930603;0;0
father;0;4,94357950284312;0;2,88671470986992;0;0;0;0;0;0
old_women;0,5;1,99500726908213;0;0,879624128341675;0;0,5;0;0;1,42520589052011;0
single_women;2,35404195327034;0;0;0;0;3,7646448913797;0;0;3,01855420368656;0
old_women;0;0;0,5;1,37211513350351;2,31140041351318;0;2,23557581670376;1,57490130657093;0;0
old_men;0;0;0;0;0;0,5;0;0;0;0
single_women;0;0;3,23423034429281;0,5;3,25766397419277;0;0;0;3,71709405245124;0
single_women;0;0,5;1,64059505129261;0;0;1,73029249335187;4,16226895580174;0;3,98177529125557;0
old_men;0,5;0;0;0;0;0;0;0;0;0
young_women;2,40401363372803;0;0;0;0;0;4,39921601787173;0;0;0
father;3,60297814179351;3,04595302932242;2,71812965987163;0;1,29226367841114;0;0;0;0;1,51316296845356
boys;1,7840062369518;0;0;0;2,16814838450781;0;0;3,71619603117751;0;0
old_women;0,5;0;0,5;0,563802283286956;0;0;3,31105160634548;1,71503338204465;0;0,5
young_men;2,97727138873994;0;2,50162339420133;0;0;2,89497716673416;0,5;0,5;0;0
old_men;0;4,7752181909863;0,5;4,36979597824151;0;0,5;0,5;1,42336085225612;0;0
old_men;0;4,569315604665;0,5;0;1,88474643876997;0;0,5;0;0;0,5
single_women;0;0;0;0,5;0;0;4,64884851064945;0,911547118058217;0;0
girls;0,5;0;0;0,5;0;0;0;2,53850667389972;1,66321834137813;0
old_women;0;0;0,5;0;0;0;0;0;0;0
single_women;1,93008680917792;0,5;1,58644908693919;0,5;3,29849575846386;0;0;0;0;0
old_women;0,5;0;0;0;0;0,5;2,2378994702538;0;1,80350113441399;0
mother;0;0;1,28151589342464;0;0;1,19733194992753;0;0;4,65842028784492;1,19623017599631
young_women;0;0,88833083323591;0;0;3,47562628261541;0;4,5013367130893;0,5;0;0
mother;0;0;0;3,0805538497309;0;0;0;0;0;0
old_men;0;0;0;0;0;0,5;0,5;1,73604012058863;0;0
old_women;0;0;0,5;2,27941614029902;0;0;0;2,52319780412279;2,66469822319443;0
single_men;0;0,5586656087817;3,72556692209354;0;0;0;0,5;1,54070560356635;0;2,06734716802246
mother;1,0108919239188;1,78940366291879;0;2,90105411498856;1,55917781850285;0;2,11129264119607;2,46153250637536;0;0,610856643696714
old_men;0;0;0;0;0;0;0,5;0;0;0,5
mother;0;1,79860639586048;0;0;1,42131011626744;0;3,14173525066196;3,9669385580192;0;0
young_men;3,28357807140964;0;0;0;3,22952142927308;3,26266852825073;0;0;0;3,78209667642698
single_women;0;0,5;0;0,5;0;0;4,55117725653163;1,32460956686391;3,66490935611767;0
mother;1,73040611889698;1,03539007391566;0;0;1,53842908960694;1,85435009158885;0;0;4,97919980714992;0
boys;0;0;0,158874690532684;0,5;3,08847811961941;0;0,5;2,73430691786777;0;1,65070449172086
old_men;0,5;0;0,5;0;0;0;0;0;0;0
young_women;2,57269942088644;0;2,36062520433246;0;0;0;0;0,5;0;0
old_men;0;0;0,5;0;0;0;0;0;1,79074959633441;0,5
young_women;1,57987185128959;0;2,71036147871537;0;0;2,16068618332999;0;0;0;0
single_women;0;0,5;0;0;3,30516820601428;0;0;1,29949660962424;0;0
father;1,41201908346825;0;0;0;0;2,01557454234714;0,5;0;3,4499537537107;0
young_women;1,6242136669458;0;0;0;0;0;4,42993358868637;0;0;2,55796013845036
single_women;3,09768742886264;0;0;0,5;3,32317515105157;0;4,71606837060119;0;0;0
young_men;0;0;0;0;4,49706404167091;0;0;0,5;0;0
single_women;0;0,5;0;0;0;0;0;1,33420366646452;0;1,25425659085356
mother;0;0,96976377394505;1,29959058542717;3,970023410148;0;1,21323133060393;2,98265985864338;0;2,09153009629414;0
single_men;0;0,549868761352202;0;0;0;1,99416309082609;0;0;0;0
girls;0,5;0,5;0,5;0,5;0;0;0;3,634338866749;1,84879911893457;0
boys;1,11341145453668;0,5;0;0,5;3,34956460043302;1,54986441021313;0,5;0;1,12772914633515;0
father;0;0;0;0;0;0;0,5;0;0;1,66952764180933
single_men;0;0,802455966268878;0;0,932416907014519;0;0;0;0;0;0
young_women;0;0,838274539373012;1,70069622993469;0,823492421453582;0;2,38364680920897;4,64108683012476;0;0;0
single_men;0;0,880331907132795;1,69866799456005;0;0;1,09558608666788;0,5;0,634783932070613;0;0
single_women;1,99828662816355;0,5;2,16128425354198;0,5;2,4442777633667;2,80265417685856;4,27025383211218;0;0;3,95868840299486
single_men;2,49618126707905;0;0;0,66511453183606;0;0;0;0;1,11602818965912;0
young_men;0;0;3,29892462459343;0;0;0;0,5;0;4,72623844664834;2,44419467190476
single_men;0;0,925994378712957;1,83222027347992;0;0;0;0;2,92516396098079;0;0
boys;0;0;1,08200398137886;0;0;0;0,5;0;1,94918492014948;0,938592984778151
old_men;0;0;0;4,75925276929478;0;0;0,5;0;0,919331678850265;0
single_women;0;0,5;2,41343430448949;0,5;0;1,63597831858135;0;0,547978510403996;0;1,6782753521941
single_women;2,95642714759169;0,5;3,14832312620632;0,5;3,13538285211445;0;0;0,958586476723937;0;2,1379495757343
young_women;0;0;1,77915264143569;0;2,62805843353271;0;0;0;2,58087079626549;1,671476718351
single_women;3,13656082802292;0;0;0;0;1,34703189290456;4,27282585728579;1,64554560424087;0;0
mother;1,44466100816832;0,824331251589736;0;0;1,1121007190608;1,49420680314964;0;0;0;1,58770332605937
father;3,26006447489376;2,13869556697956;0;2,67023824838467;0;0;0,5;0;4,29828946632253;0
old_women;0,5;1,3342009728468;0;0;0;0;0;0;2,04518437876607;0,5
boys;1,62752604350798;0,5;1,30856797742125;0,5;3,57587479780236;0;0,5;3,23211120219534;0;0
girls;0;0;0,5;0,5;0;0,5;2,22651457284881;3,99958469811808;0;0
young_women;0;0,503464324168611;0;0;3,91607476906668;2,55507926529044;4,0378887066794;0,5;0;0
single_women;3,93410351962508;0;0;0;3,51790061617172;0;0;1,7313527982828;0;3,25444158551024
mother;0;0;0,825706316077014;3,83513649335836;0;0;0;0;0;0
mother;0;2,87689200899419;0;1,77180695988788;1,74420834460492;1,79939357275115;0;3,75758930284418;4,19387014219252;0
single_men;3,02178417985411;0;0;0;0;0;0,5;1,79418897852031;0;0
father;0;0;2,41878759833928;2,25990127737629;1,46375783740718;0;0,5;0;0;3,66359281198289
father;0;0;0;0;0;0;0;0;4,0795772481149;0
young_women;0;0;0;0;0;1,06592235624135;0;0;2,11871664976641;0
single_men;0;0;0;0;3,00802791584657;0;0;0;4,26317175815961;3,64557415230459
single_men;0;0,95662006500951;0;0,65527726577375;0;0;0;0;0;0
young_women;0;0;0;0,580549240149813;0;0;0;0,5;2,43029729157234;0
old_women;0;0;0,5;0,815330570012019;0;0;4,89704345022191;0,824505641741914;1,85538918378548;0,5
father;2,22620875585182;3,43300360507937;3,90824059159879;0;2,28492707818976;0;0,5;1,36403964663113;0;0
mother;0,753747308512101;0;0;0,872116107434088;0;0;1,22601903333609;2,29532677600874;3,34060047769016;1,23648101940587
young_women;1,872873670828;0,76470742759514;0;0;0;0;0;0,5;0;0
mother;1,55580192900067;2,60920220944528;0,634120282081012;0;0;1,96811018673149;4,24717426300049;2,21262372853822;0;0,935056135959484
old_men;0,5;0;0,5;4,19551768349275;0;0;0;0;0;0,5
old_men;0,5;0;0;4,10509285056269;0;0;0;0,671888881443017;0;0
single_men;0;0,755252149074921;1,38193738711157;0,616031526874766;4,52637619316875;0;0;0;4,59916848484388;0
old_men;0,5;4,37072466983028;0;4,40240238346271;0;0,5;0;0;0;0
young_men;0;0;2,41786241830227;1,46978058571451;4,16119663005751;0;0,5;0;0;3,38348148641339
single_men;0;0;3,66792417860959;0;0;2,43521526941807;0;0,886592280299679;0;2,99808077933177
single_men;1,41664567888558;0;1,95869059439688;0;0;3,87585764931322;0;0;0;2,21488002558
mother;1,53720187397543;0;0;0;1,42370849262164;0,62639931991063;0;3,80455019502181;4,98692805738511;1,35461679210636
single_men;3,61230445076353;0,931257717977864;2,80595150441208;0,673201888414659;0;0;0,5;0;4,10241747419462;0
father;0;0;3,65865353106458;4,32699403042299;2,16665386369762;0;0;2,20289391521499;0;1,94004318580965
single_men;0;0;1,94833255836197;0,855241610368361;4,55597950590587;1,3699289560318;0;0;0;3,80303155342258
old_women;0;1,29341288343697;0,5;2,25072105566539;0;0,5;2,19554436821283;0;2,76261453691992;0
old_women;0;2,6930036215079;0;0;0;0;4,18565030870291;0,528132223304423;2,96345124787812;0,5
old_men;0;0;0,5;4,20361290695314;1,1706814501298;0;0;0;0;0,5
father;3,8191909910269;0;0;0;2,34412677741802;0;0,5;0;0;0
old_women;0;0;0;0;1,95891336489418;0;3,38522617583406;0;0,93518239419683;0,5
old_women;0,5;0,652917640587742;0,5;0;0;0;2,87325188837631;2,04240846633911;0;0
single_men;0;0;3,7496070264604;0;0;0;0;0;0;2,76435994904691
mother;0;0;1,12045015982373;0;1,38144322269663;0;2,4111039118893;0;3,68387938182982;0
young_women;0;0,959811683958309;1,23110241360548;0,796233566615839;3,1681753975191;0;0;0;0;1,34336693228379
young_women;0;0,652977307398327;0;0;4,48137551335682;0;4,36829537775754;0;0;0
girls;0;0;0;0,5;0;0;0;0;0;0
father;0;4,86302872740805;0;0;0;0;0,5;0;1,6971355676651;0
father;0;2,97146472659496;2,21455751229755;0;0;0;0,5;1,85349144919472;0;0
old_men;0,5;4,3166273563712;0;0;0;0,5;0;1,7568852697764;0;0
single_men;0;0;1,10806129365604;0;0;0;0;2,31617661813096;0;2,41486780551023
father;1,39826251398691;0;0;0;1,7214312547452;0;0,5;0;4,49823363940149;0
single_women;3,74945224064842;0;0;0,5;0;3,4851720475057;0;0;0;2,224676228233
father;2,12917190144266;3,3318456412907;0;0;0;0;0,5;1,97360565931238;0;0
old_women;0,5;0,681350389114279;0;0;0;0,5;0;0,911253359825934;2,66234122387243;0,5
old_women;0,5;1,21124982587586;0;2,6727910682898;0,812773230864095;0,5;0;2,5100595417945;0;0
young_women;0;0;0;0;4,21170966756144;1,53605671531337;0;0;3,11247718432568;0
single_men;0;0,717058914116146;2,20035118106769;0;4,64523128682991;3,35123470395395;0;0;3,67710131717711;1,97984816924662
mother;0;0;0;3,10432537556827;0;1,20072505399619;3,46439055049065;2,27588433412643;0;0
mother;0;1,26805523306506;0;3,42107600784911;1,03227506952001;0;0;0;4,54995088211724;0
father;3,28397683346829;0;0;0;2,61967112013124;0;0,5;1,06949575062352;0;0
mother;0;0;1,09705095672843;0,810040718554538;0;1,95027722951503;0;0;3,39303509350542;0
old_women;0,5;1,05453430887057;0;0;0;0,5;0;0;0;0
boys;1,04493746000572;0;0;0;0;0;0,5;0;0,980666266279605;1,74818182142832
mother;0;0;1,72044192683904;0;1,46519213936533;1,73746442875707;0;0;0;0,750876394915803
young_men;0;0,629066267576565;0;0;3,35444176958615;0;0,5;0,5;0;0
old_men;0;0;0;4,36665124370095;1,97595488185806;0,5;0;1,56785453929;0;0
single_women;0;0,5;0;0;0;2,54566689885485;4,6587017046561;1,42638086174912;3,16051372380951;2,74433518841133
young_men;2,6560289629996;1,2763172226382;0;0;3,57469459742992;3,6582128469172;0;0;0;0
mother;0;0;0;0;1,8024962562148;0;1,15637420218269;2,498753898078;4,29844240997845;0
mother;1,74369135789745;1,72964481088782;0;3,25968286197618;1,55179264748087;0,942600441837032;2,73817393916574;0;5;0
father;2,18804079442659;0;2,08356157414781;0;0;0;0;0;4,63830058539207;3,79265894963995
boys;0;0;0;0,5;0;1,40504679125969;0,5;3,8191155362032;0;0
old_men;0;0;0,5;4,06084677905815;0;0,5;0;1,32261791560921;2,37986550800496;0,5
father;1,7289264834155;2,19654662590313;2,10421138308207;4,69425140539848;1,23298711247416;0;0;0;3,68885085111896;0
father;0;2,61566842096656;1,0771342739822;2,76820534875999;1,42132220623145;0;0,5;0;0;0
girls;0,5;0;0,5;0;2,83915514444893;0;5;3,92987503666891;0;0
old_women;0,5;0;0,5;0;1,34801521634125;0;0;2,30193376788028;2,50020077498639;0
old_men;0;0;0;0;0;0,5;0;0;3,99589448747965;0
old_women;0;1,40184585931797;0;1,65926372989047;1,04805594428818;0;0;0;0;0
old_men;0,5;4,77830416978258;0;0;1,29856554153309;0;0;0;0;0
single_women;1,37845575547705;0,5;2,60260329935821;0,5;0;0;0;1,06759256872702;3,35092224802399;3,2576398850687
mother;1,06314145264362;0;0;0,896588305196067;0;1,9293942039038;0;2,52589341556928;0;0
mother;0;2,68444338170087;0;1,05608630765047;0;0,626576702635072;0;0;2,7049106823769;0
young_men;0;1,94736962972552;3,23649677319289;0;3,76890330797476;0;0,5;0,5;0;3,24979186058044
old_women;0,5;0;0,5;1,7815080589063;1,44171512263907;0,5;2,84675626915263;3,42415816310055;0;0,5
young_men;0;0;0;0;0;2,6507352547025;0;0;5;3,21530446094242
mother;1,38055678474743;0;1,92141587050698;3,74755995755436;0;1,23837265709339;0;2,86586349684087;0;1,35291671583099
single_women;0;0;0;0;3,1336551770259;0;0;0,90544359707527;0;0
young_men;2,1132109296104;0;0;0,807136632179439;0;0;0;0;4,80664619887557;2,96870201219278
single_men;3,53817650281739;0,910526526351705;3,89407559572443;0;0;0;0;1,63617008837693;0;0
young_women;0;0;2,80438844571094;0,882653486394628;4,44182074789043;0;4,76853135031114;0;0;0
young_women;1,48407611180287;0,89752089832794;1,05858094154791;0;0;2,08787768664205;0;0;0;0
single_women;0;0;0;0;0;0;0;1,48047123173274;2,94994769103357;0
father;3,91191924126442;4,95210950586577;0;4,77830057767141;0;2,56961353801639;0;1,71904114387885;0;0
single_women;1,11920403368734;0;0;0;0;0;0;0;0;1,38852367987322
mother;0;0;0;0;1,49464433616709;1,30110840280592;3,73388277587196;2,89924820740672;4,95238681275043;0
single_women;0;0;0;0;0;0;4,15178445640569;0;0;0
young_women;0;0;0;0;0;1,00544414669529;0;0;3,74131400265792;0
single_men;2,42953497377668;0,655358983043283;0;0,653742180743135;3,77687932121422;0;0;1,44783682071037;0;2,56169587213625
old_men;0,5;4,6674203810596;0;0;0;0,5;0;1,49559864122216;0;0,5
mother;0;0;0;0;0;0;0;3,02852012916865;0;1,89132355288198
mother;0;2,49940625438439;1,87701156846108;0,941913404242095;0;0;1,11818289576014;0;4,15646090226083;0,559341626036606
single_men;0;0;0;0;4,79482108531279;1,29236470968107;0;0;0;0
boys;0;0;1,57669295932944;0;2,03028799315462;1,36588310933015;0;0;1,70476511712408;0
boys;1,45748586135799;0;2,82617807388306;0;2,62757674261349;0;0,5;3,90612892895291;0;0
single_women;3,1400817386527;0;0;0,5;0;0;4,48282567527277;0;3,53907997884745;2,34717375335618
father;0;0;0;0;2,30367744588464;3,55033684081879;0;1,16271547421939;3,44255317581936;0
young_women;0;0,584918300195093;2,7835273173561;0;0;0;4,48808922408525;0,5;0;0
boys;0,721995392917653;0,5;1,44703397035926;0,5;2,47975288074452;0;0;0;0;0,966353620386847
mother;0;0,514631337027359;0;0;0;0,97341699151947;0;2,00858459622068;0;0
single_women;1,78122303531562;0;0;0;0;0;0;0;3,15526839958283;0
single_men;3,33647427444182;0;3,59668740192274;0;0;3,46179601478474;0;0;0;0
father;1,74889845482488;0;0;2,5567037773117;1,32897925671608;0;0,5;2,01979622944249;0;0
young_men;3,9818090181713;0,756370147809559;0;0;0;2,43735416067641;0;0,5;4,5309323950349;0
girls;0,5;0;0,5;0;2,10796133992633;0;0;2,51745661837862;0;0
young_women;2,61860335879894;0;2,11330978344814;0;3,4927929763183;1,6460343527822;0;0,5;0;0
young_women;0;0,807892007663796;0;0;0;0;4,37729990220503;0;3,91792936665841;0
old_men;0,5;0;0;0;0;0;0,5;1,95334495857979;3,05081060042177;0
young_men;2,54871110736798;0;3,84253072738647;0;0;2,78181405122476;0;0,5;0;0
old_men;0;0;0;0;0;0;0;0,918552160225134;2,77545415832449;0
single_men;0;0;3,82443887965029;0;0;1,48818373470017;0,5;0;4,46581983727674;3,19600191861205
mother;0,669306294140083;1,54453852239276;0;0;0;1,97744161704436;2,64071817399967;0;3,76595571952218;1,30413612644381
mother;1,58030711933053;2,27468076919889;0;2,85880857815911;0;0;0;0;0;0
single_women;2,56109805384702;0;2,76982238086398;0,5;0;0;0;1,60752595849686;3,33804795394561;0
mother;0;0;0,790217509162713;0;0;0;1,14939126518992;0;0;0
girls;0,5;0;0;0;3,27365851402283;0;4,2038145327027;0;0;0
single_men;0;0,657263144923962;2,02102093818645;0;4,58525149318634;0;0,5;2,14735661430627;0;2,2480428816043
mother;0;2,80231973868903;1,35811842575582;0;0;0;0;2,84640594145581;2,83951165473066;1,76888393553388
girls;0;0,5;0;0;0;0,5;0;0;0;0,5
father;0;4,29915269943846;3,65430065647434;2,38143054041147;1,66210366164432;0;0;1,55397303614485;0;0
father;0;0;0;3,65004839452451;0;0;0,5;0;0;0
young_men;3,57404410819246;0,746239952159226;0;1,50770474551604;0;0;0,5;0;4,1700290223444;2,32490623571207
mother;0;1,07250904551358;0;0;0;0;0;2,89344435319931;0;0
boys;1,74324415472487;0;1,16221110646716;0,5;3,25570912903906;1,1707196937272;0,5;2,21345696049438;0;1,88720991317519
young_men;0;0;0;0;3,29393633468726;0;0;0;0;3,87303455819983
boys;0,80266105630559;0;0;0;2,55137267920718;0,62140063993698;0,5;3,28948385607893;0;0,823379920247653
single_women;0;0;2,81677054931259;0,5;0;1,17936240983166;4,45573656282189;0;3,26681442152095;1,78053971183511
single_women;1,96615463726509;0,5;0;0;3,48174122277728;0;4,38545638759875;0;0;0
old_men;0,5;0;0,5;4,71876958884241;1,37273079313931;0;0,5;0,844709734127256;3,60430421382389;0
single_women;1,49187581217469;0,5;3,09718338451217;0;0;0;4,85113273554069;0,633218424223931;0;1,32703128891393
single_men;0;0;0;0,552573296964435;4,4429525478943;3,24075812159141;0;2,32431712715156;4,85747325786272;2,42607243052967
single_women;0;0,5;0;0;3,30176375587553;0;0;0;0;0
old_men;0,5;0;1,5;0;0;0;0;0;0;0,5
single_men;0;0;0;0,796656446436726;0;3,24825967068237;0;1,56983683121849;3,31491060010852;2,26190844516359
single_women;0;0;0;0;0;0;0;0,518381132287151;2,39381342027048;0
single_women;0;0;0;0;3,19894531983833;1,32437352711538;4,93999791608192;0;0;1,6937648941268
single_women;2,80403336873466;0,5;1,05779745944673;0;0;0;4,50959368492923;1,42079456216693;0;3,29451266363939
single_men;0;0,854238489807694;0;0;3,80461492799437;3,59710112567856;0;0;2,11767673492432;0
single_women;3,05211520290566;0;0;0;3,53036621284223;3,50536087830801;0;0,596582796236772;0;1,49460042803297
single_women;3,48539877379564;0,5;0;0,5;0;0;4,99051136709308;0;0;2,55238465897384
mother;0;3,73302100656229;1,17085267681203;0;1,28280210182201;0;1,31775398474082;2,6527621050611;3,1131383795818;0
father;0;0;0;3,99033826868531;2,52913547657856;0;0;0;0;1,19798815678711
single_women;0;0;1,3432201469984;0;3,88459337217947;0;0;0;2,49388338089636;1,85900168207428
mother;0;0;1,65690768261296;0;0;0;0;3,53895669688422;0;0
old_women;0;0;0;0;0;0;0;0;0;0
old_men;0;4,83321989273337;0,5;4,6973090440488;0;0,5;0,5;0;1,52438012581523;0
mother;1,92049021223583;1,05662382699392;0;0;0;1,20248398659866;2,70444587185255;3,93943689574461;0;0,868156609995364
single_women;0;0,5;0;0,5;0;0;0;0,702164117341006;2,53227121780267;0
single_women;3,97882446412874;0;0;0;0;0;4,674867527408;0;0;0
boys;0;0;0,790676511959488;0,5;3,39493605000662;0,865277792264371;0;0;0;0
mother;1,84373466756369;0;0;0;0;0;0;0;0;0
father;1,22964160946647;3,78080087610558;0;0;1,45901355541265;3,55735011191915;0,5;0;4,9090707255104;0
young_women;0;0,62728686240841;0;0;4,16144743336432;2,45257675156583;0;0;0;2,75465743511666
mother;0;2,31164112561924;0;0;0;1,7667461381139;0;0;4,00021549640233;0
single_men;0;0;3,8976354025759;0,929367964123081;0;3,20943034217201;0;0;0;2,09441248844117
old_men;0,5;0;0,5;4,50552823604342;1,17379020767929;0;0,5;0;0;0,5
mother;0;0;1,33948145822598;0;0;0;0;2,83610402086568;0;1,29149784254446
old_women;0;1,38301923050686;0;0;0;0;0;0;0;0,5
father;0;0;0;0;0;1,47270978869531;0;0;0;0
single_women;2,5646135539583;0;0;0,5;0;1,51538469107607;0;0;0;0
girls;0;0;0;0,5;0;0;4,44439555119928;0;0;0
single_women;2,94660706210258;0,5;0;0;2,38860249519348;0;0;1,08916048383767;0;0
single_women;1,3352707681876;0;0;0;3,51952458523192;0;0;0;0;0
young_men;3,70533139803695;0;3,10178652084516;0,983502110691509;3,84404972234929;0;1,5;0,5;0;0
single_women;0;0;4,2877082824707;0,5;3,50709060975681;3,66746495508936;0;0;2,0929975649775;1,33230304718018
father;0;0;0;4,19277245932853;2,99485373497009;0;0,5;0;0;0
